date,close
2022-12-14,88.1953
2022-12-15,88.3669
2022-12-16,88.1435
2022-12-19,87.4284
2022-12-20,86.7937
2022-12-21,86.9010
2022-12-22,86.8742
2022-12-23,86.4808
2022-12-27,85.7568
2022-12-28,85.5512
2022-12-29,85.9713
2022-12-30,85.6138
2023-01-03,86.2842
2023-01-04,86.9457
2023-01-05,86.8205
2023-01-06,87.9378
2023-01-09,88.1613
2023-01-10,87.6071
2023-01-11,88.1702
2023-01-12,88.9568
2023-01-13,88.4831
2023-01-17,88.2060
2023-01-18,89.4038
2023-01-19,89.2339
2023-01-20,88.6440
2023-01-23,88.3579
2023-01-24,88.8675
2023-01-25,88.9658
2023-01-26,88.6440
2023-01-27,88.5099
2023-01-30,88.2328
2023-01-31,88.6797
2023-02-01,89.3175
2023-02-02,89.2817
2023-02-03,88.3232
2023-02-06,87.5618
2023-02-07,87.3468
2023-02-08,87.6693
2023-02-09,87.2751
2023-02-10,86.8541
2023-02-13,87.0602
2023-02-14,86.6660
2023-02-15,86.4063
2023-02-16,86.1196
2023-02-17,86.3615
2023-02-21,85.4209
2023-02-22,85.5732
2023-02-23,85.9047
2023-02-24,85.3851
2023-02-27,85.6449
2023-02-28,85.7792
2023-03-01,85.0934
2023-03-02,84.7434
2023-03-03,85.4256
2023-03-06,85.2730
2023-03-07,85.2819
2023-03-08,85.2550
2023-03-09,85.7846
2023-03-10,87.3644
2023-03-13,88.4236
2023-03-14,87.5888
2023-03-15,88.8545
2023-03-16,88.0556
2023-03-17,89.0968
2023-03-20,88.7377
2023-03-21,87.9658
2023-03-22,89.1237
2023-03-23,89.6354
2023-03-24,89.6623
2023-03-27,88.5582
2023-03-28,88.5044
2023-03-29,88.3518
2023-03-30,88.4864
2023-03-31,88.9711
2023-04-03,89.3902
2023-04-04,89.9659
2023-04-05,90.3436
2023-04-06,90.3706
2023-04-10,89.4802
2023-04-11,89.4442
2023-04-12,89.7050
2023-04-13,89.4082
2023-04-14,88.9676
2023-04-17,88.4009
2023-04-18,88.5448
2023-04-19,88.3559
2023-04-20,88.8686
2023-04-21,88.6527
2023-04-24,89.0844
2023-04-25,89.9659
2023-04-26,89.6151
2023-04-27,89.0305
2023-04-28,89.6960
2023-05-01,88.6403
2023-05-02,89.7943
2023-05-03,90.3803
2023-05-04,90.3623
2023-05-05,89.8755
2023-05-08,89.3255
2023-05-09,89.2173
2023-05-10,89.8844
2023-05-11,90.2180
2023-05-12,89.6771
2023-05-15,89.4788
2023-05-16,89.1903
2023-05-17,88.9018
2023-05-18,88.3518
2023-05-19,88.0183
2023-05-22,87.8560
2023-05-23,88.0002
2023-05-24,87.7748
2023-05-25,87.2249
2023-05-26,87.3872
2023-05-30,88.0723
2023-05-31,88.4059
2023-06-01,88.6517
2023-06-02,87.9469
2023-06-05,87.9197
2023-06-06,87.9740
2023-06-07,87.3324
2023-06-08,87.9197
2023-06-09,87.6034
2023-06-12,87.7480
2023-06-13,87.1245
2023-06-14,87.2420
2023-06-15,87.9197
2023-06-16,87.5402
2023-06-20,87.8023
2023-06-21,87.8836
2023-06-22,87.3866
2023-06-23,87.7480
2023-06-26,87.9649
2023-06-27,87.6577
2023-06-28,88.0101
2023-06-29,87.1064
2023-06-30,87.2962
2023-07-03,86.9175
2023-07-05,86.5008
2023-07-06,85.7943
2023-07-07,85.6856
2023-07-10,86.1295
2023-07-11,86.3106
2023-07-12,87.1531
2023-07-13,87.8777
2023-07-14,87.4430
2023-07-17,87.5879
2023-07-18,87.6875
2023-07-19,87.9865
2023-07-20,87.2889
2023-07-21,87.3614
2023-07-24,87.1531
2023-07-25,86.9900
2023-07-26,87.2889
2023-07-27,86.3378
2023-07-28,86.6186
2023-07-31,86.7273
2023-08-01,86.2206
2023-08-02,86.0480
2023-08-03,85.4123
2023-08-04,86.3205
2023-08-07,86.1116
2023-08-08,86.5475
2023-08-09,86.6020
2023-08-10,85.9390
2023-08-11,85.4850
2023-08-14,85.3487
2023-08-15,85.1852
2023-08-16,84.8583
2023-08-17,84.7493
2023-08-18,85.0036
2023-08-21,84.4769
2023-08-22,84.5132
2023-08-23,85.4304
2023-08-24,85.1126
2023-08-25,85.0854
2023-08-28,85.3215
2023-08-29,85.9300
2023-08-30,85.9208
2023-08-31,86.0934
2023-09-01,85.5672
2023-09-05,85.0482
2023-09-06,84.8297
2023-09-07,85.1210
2023-09-08,85.1392
2023-09-11,84.9936
2023-09-12,85.1119
2023-09-13,85.2121
2023-09-14,85.0209
2023-09-15,84.7568
2023-09-18,84.8388
2023-09-19,84.5292
2023-09-20,84.4655
2023-09-21,83.8372
2023-09-22,84.1650
2023-09-25,83.5459
2023-09-26,83.5186
2023-09-27,83.1453
2023-09-28,83.3729
2023-09-29,83.3911
2023-10-02,82.7147
2023-10-03,82.0300
2023-10-04,82.5504
2023-10-05,82.7055
2023-10-06,82.2217
2023-10-09,83.2715
2023-10-10,83.1072
2023-10-11,83.5636
2023-10-12,82.7603
2023-10-13,83.2898
2023-10-16,82.7968
2023-10-17,81.9844
2023-10-18,81.6010
2023-10-19,81.1993
2023-10-20,81.6740
2023-10-23,82.0574
2023-10-24,82.2035
2023-10-25,81.4823
2023-10-26,82.1031
2023-10-27,82.2309
2023-10-30,81.9570
2023-10-31,81.7835
2023-11-01,82.7255
2023-11-02,83.2381
2023-11-03,83.8789
2023-11-06,83.3937
2023-11-07,83.8698
2023-11-08,84.2085
2023-11-09,83.3754
2023-11-10,83.4670
2023-11-13,83.4212
2023-11-14,84.6753
2023-11-15,84.0162
2023-11-16,84.6479
2023-11-17,84.7028
2023-11-20,84.8218
2023-11-21,84.9316
2023-11-22,84.9042
2023-11-24,84.4648
2023-11-27,85.1056
2023-11-28,85.4809
2023-11-29,85.9294
2023-11-30,85.5083
2023-12-01,86.3151
2023-12-04,85.9572
2023-12-05,86.5629
2023-12-06,86.9209
2023-12-07,86.7924
2023-12-08,86.2325
2023-12-11,86.2417
2023-12-12,86.4253
2023-12-13,87.7103
2023-12-14,88.4394
2023-12-15,88.3657
2023-12-18,88.1724
2023-12-19,88.3381
2023-12-20,88.7708
2023-12-21,88.6327
2023-12-22,88.5498
2023-12-26,88.6051
2023-12-27,89.2955
2023-12-28,88.9549
2023-12-29,88.7339
2024-01-02,88.4025
2024-01-03,88.6143
2024-01-04,88.0803
2024-01-05,87.7582
2024-01-08,88.0527
2024-01-09,88.0159
2024-01-10,87.8778
2024-01-11,88.3473
